Class,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
2,0.940521594,0.86909112,0.940303183,0.93857736,0.811877087,0.755870728,0.906230953,0.846167728,0.86043309,0.957557709,0.974812236,0.9212613,0.931785125,0.89506521,0.990969541,0.743295804,0.88640718,0.808040909,0.751813862,0.990747541,0.764528758,0.743295804,0.808040909,0.990969541,0.734777747,0.91260327,0.790502848,0.8717219,0.794840972,0.451063674,0.683450991,0.71752322,0.468379734,0.863422254,0.940303183,0.956115421,0.92991933,0.854685785,0.860211089,0.957557709,0.803140618,0.93857736,0.966075766,0.746990697,0.828913201,0.674714522,0.709223575,0.983111881,0.050352287,0.674714522,0.632124235,-0.637406092,0.237891066,0.092210444,0.677504457,-0.724652394,-0.824463578,0.947457391,0.94723539,0.564284065,0.254927181,0.940521594,-0.341479068,0.229154597,0.41786233,0.851553059,0.250818981,0.597833594,0.768849976,0.966075766,0.880458369,0.92991933,0.773186788,0.990969541,0.442183643,0.623387766,0.726259689,0.906012541,0.372697403,0.760550331,0.854685785,0.651308366,0.87774915,0.674932933,0.825578969,0.982089511,0.999627571,0.923267068,0.888976427,0.999627571,0.880458369,0.842895029,0.700487106,0.957557709,0.9212613,0.846167728,0.991629939,0.808040909,0.877527149,0.760331919,0.9212613,0.851553059,0.91474901,0.983111881,0.825356968,0.92991933,0.897494484,0.86909112,0.923267068,0.983330293,0.92991933,0.923267068,0.721016607,0.957557709,0.726259689,0.834236999,0.721016607,0.503479727,0.957557709,-0.559093328,-0.071600134,0.154988649,0.91474901,0.940521594,0.86909112,0.940303183,0.93857736,0.811877087,0.755870728,0.906230953,0.846167728,0.86043309
2,0.999627571,0.891597367,0.801380885,0.87797115,0.940131365,0.89946019,0.910827264,0.909507129,0.994032468,0.810566616,0.866871112,0.895953213,0.780862621,0.780290813,0.695026812,0.873531135,0.871089127,0.671875169,0.59447617,0.857088314,0.920864539,0.984309518,0.967215459,0.860801314,0.84769661,0.913491273,0.929475329,0.910817599,0.819806949,0.939021362,0.816682145,0.822470958,0.955373592,0.935913351,0.90841507,0.881745163,0.934137345,0.954718357,0.958113428,0.987916939,0.951223769,0.780290813,0.778241681,0.707476281,0.816698938,0.894399207,0.911493266,0.907323012,0.800936884,0.854467374,0.919990892,0.975207487,0.953895413,0.922593305,0.967386237,0.99053788,0.850887057,0.95013171,0.934406066,0.698739812,0.970989472,0.933693343,0.715688589,0.879525156,0.70485534,0.855559432,0.899283224,0.957557709,0.949039652,0.897494484,0.82002895,0.915622657,0.960333435,0.758803037,0.849880727,0.904611243,0.816254937,0.686727167,0.802490889,0.869535121,0.412657541,0.798990795,0.835683965,0.963441446,0.989882645,0.982089511,0.792500855,0.948602828,0.794404148,0.96455145,0.87797115,0.974541485,0.852938492,0.815810935,0.981582999,0.735651394,0.669512429,0.605696416,0.555848036,0.795933031,0.685496485,0.951660592,0.740893275,0.8055989,0.91474901,0.931029334,0.743514216,0.786950836,0.693934754,0.780068812,0.889850073,0.845337038,0.957669426,0.819303085,0.998517567,0.798990795,0.665738416,0.931695336,0.870848253,0.512434608,0.633992306,0.861238137,0.566282072,0.481420143,0.661964403,0.876963782,0.984640763,0.59736218,0.795496207,0.914093775,0.939021362,0.929031327
2,0.956115421,0.868869119,0.990969541,0.947457391,0.982089511,0.816920939,0.990747541,0.820395144,0.820395144,0.700487106,0.854685785,0.888976427,0.834014998,0.764528758,0.686162487,0.790724849,0.897712896,0.709005163,0.820395144,0.777586445,0.957557709,0.982089511,0.764528758,0.694820517,0.677504457,0.947457391,0.880458369,0.931785125,0.854904197,0.769068388,0.8717219,0.99184835,0.964773451,0.863203843,0.999627571,0.712136577,0.964773451,0.91260327,0.79462256,0.990747541,0.930141331,0.973431481,0.974593824,0.790502848,0.999627571,0.966075766,0.820395144,0.949039652,0.964773451,0.790724849,0.746990697,0.990969541,0.906012541,0.940521594,0.897494484,0.854685785,0.829131613,0.86909112,0.808040909,0.811877087,0.93857736,0.964773451,0.712358578,0.990969541,0.760550331,0.851553059,0.9212613,0.71752322,0.743514216,0.940303183,0.808040909,0.860211089,0.90394524,0.906230953,0.897494484,0.880458369,0.846167728,0.880458369,0.956115421,0.651308366,0.782066819,0.964773451,0.973431481,0.897494484,0.940521594,0.956115421,0.851553059,0.940303183,0.589097124,0.752032273,0.242160951,0.709223575,0.88640718,0.041694257,0.71752322,0.607796216,0.811877087,0.640642292,0.477707143,0.906012541,0.820613556,0.983111881,0.90372324,0.973653481,0.982089511,0.8717219,0.932003537,0.88640718,0.764528758,0.983111881,0.931785125,0.854904197,0.845949316,0.912381269,0.982311511,0.842895029,0.773186788,0.842895029,0.973431481,0.999627571,0.983111881,0.743514216,0.991629939,0.999627571,0.837649671,0.860211089,0.790724849,0.940521594,0.460452617,-2.178979425,-1.381413483,-0.104796935
2,0.992503586,0.891735198,0.996216585,0.965217452,0.903610012,0.951879004,0.856659077,0.842891552,0.952315828,0.724346619,0.861238137,0.995124526,0.948602828,0.900552248,0.887961185,0.955373592,0.90083723,0.886851181,0.986824881,0.815153263,0.952785409,0.983111881,0.968478295,0.896619215,0.857088314,0.99818229,0.827354975,0.86036449,0.893511204,0.870193018,0.949258063,0.976317491,0.950787402,0.992066762,0.977427494,0.871285077,0.876195144,0.922830244,0.868869119,0.855993074,0.888976427,0.977871496,0.900552248,0.804710897,0.953229411,0.644573703,0.93615336,0.849111051,0.945015382,0.931785125,0.965439453,0.986169645,0.895509211,0.896839249,0.907719253,0.956028827,0.92991933,0.934803347,0.954281533,0.920373297,0.790280847,0.739364393,0.872813959,0.987916939,0.886355486,0.779115328,0.994743554,0.481477779,0.845075669,0.878929487,0.764528758,0.981201508,0.972191295,0.913935275,0.77693121,0.774091858,0.887229133,0.959223432,0.801824887,0.824690966,0.840675021,0.979425501,0.817774203,0.937027007,0.954339415,0.94379777,0.932583339,0.976761492,0.978315498,0.965857355,0.821582955,0.782828327,0.882855167,0.871285077,0.836901008,0.764918565,0.604022203,0.985077587,0.683014167,0.935498125,0.983548705,0.821050379,0.698150528,0.838086494,0.738110667,0.752032273,0.776294799,0.864207103,0.82367132,0.972099476,0.907497253,0.68083005,0.87219913,0.963441446,0.883734545,0.711026573,0.880676781,0.830442084,0.878492664,0.79116885,0.800270882,0.887884368,0.880021546,0.876861147,0.968041472,0.968769465,0.804710897,0.944889829,0.90660925,0.888976427,0.849555052,0.858213082
2,0.906230953,0.837431259,0.846167728,0.999627571,0.868869119,0.825578969,0.957557709,0.868869119,0.956115421,0.816920939,0.982089511,0.842895029,0.799382879,0.9212613,0.974812236,0.974593824,0.940303183,0.990747541,0.991629939,0.956115421,0.829131613,0.982311511,0.906230953,0.999627571,0.99184835,0.914530599,0.932003537,0.931785125,0.863203843,0.93857736,0.947457391,0.93857736,0.89528721,0.966075766,0.949039652,0.949039652,0.89528721,0.983330293,0.87774915,0.89506521,0.973431481,0.94882124,0.863422254,0.982311511,0.956115421,0.999627571,0.9212613,0.940521594,0.906012541,0.923267068,0.949039652,0.983111881,0.87774915,0.932003537,0.983111881,0.966075766,0.811877087,0.906230953,0.755870728,0.712136577,0.803140618,0.940521594,0.87774915,0.923267068,0.86909112,0.95589342,0.700487106,0.677504457,0.803359029,0.657678407,0.726041278,0.982089511,0.938799361,0.851553059,0.99184835,0.93857736,0.851553059,0.799382879,0.837431259,0.990747541,0.623387766,0.820395144,0.555626035,0.143755612,0.86909112,0.846167728,0.906230953,0.16379468,0.328963251,0.623387766,0.691969048,0.590480156,0.974812236,0.940303183,0.999627571,0.868869119,0.111402499,0.808040909,0.811877087,0.486225201,0.923267068,0.888976427,0.726259689,0.760331919,0.990747541,0.8717219,0.746990697,0.99184835,0.89528721,0.738332667,0.973431481,0.947457391,0.9212613,0.703478547,0.854685785,0.537770368,0.89506521,-0.062206648,0.314990406,0.769068388,0.337843282,-4.077529992,-0.884526803,0.571842598,-0.113314992,0.854685785,-0.053470179,0.846167728,0.880458369,0.825578969,0.746990697,0.503233854
2,0.89506521,0.769068388,0.820395144,0.746990697,0.537770368,0.999627571,0.755870728,0.974593824,0.957557709,0.760550331,0.999627571,0.808040909,0.923267068,0.982311511,0.808040909,0.529252311,0.607796216,0.999627571,0.554806483,0.511891884,0.349281047,0.914530599,0.9212613,0.606351651,0.372697403,0.829131613,0.828913201,0.694820517,0.563542952,0.90394524,0.89506521,0.657678407,0.468601734,0.812095498,0.709005163,0.494575824,0.686162487,0.657678407,0.91260327,0.712136577,0.91474901,0.606133239,0.607796216,0.842895029,0.897712896,0.755870728,0.863203843,0.685940486,0.755870728,0.811877087,0.89506521,0.320527222,0.092210444,0.89506521,0.923267068,0.773186788,0.451063674,0.254927181,0.92991933,0.085206408,0.049401745,0.87774915,0.956115421,0.89506521,0.91474901,0.721016607,0.923267068,0.64916035,0.880239957,0.614869708,0.743295804,0.381355432,0.614869708,0.674932933,0.983111881,0.657678407,-0.028013984,0.999627571,0.8717219,0.564062065,0.842895029,0.999627571,0.983111881,0.289436234,0.625334276,0.769068388,0.332244933,0.651308366,0.803140618,0.803359029,0.642650336,0.983330293,0.597615182,0.837649671,0.721016607,0.837649671,0.811877087,0.91260327,0.755648727,0.9212613,0.400607803,0.268135041,0.923267068,0.888976427,0.86909112,0.598916185,0.606133239,0.485695793,0.94882124,0.990747541,0.897494484,0.760331919,0.23328092,0.811877087,0.773186788,0.803359029,0.152273669,0.660188397,0.452152971,-0.019355954,0.803140618,0.999627571,0.738332667,-0.149892405,0.674714522,-0.079024351,0.651308366,0.651308366,0.64042388,0.982089511,0.888976427,0.755870728
2,0.837649671,0.880458369,0.86909112,0.92991933,0.983111881,0.931785125,0.999627571,0.982089511,0.863203843,0.863422254,0.966075766,0.86043309,0.773186788,0.983330293,0.99184835,0.982311511,0.90372324,0.863203843,0.86909112,0.999627571,0.957557709,0.746990697,0.897494484,0.982311511,0.957557709,0.974812236,0.966075766,0.87774915,0.854685785,0.983330293,0.991629939,0.91474901,0.863422254,0.8717219,0.931785125,0.949039652,0.99184835,0.982311511,0.777586445,0.957557709,0.957557709,0.738332667,0.87774915,0.982311511,0.906230953,0.966075766,0.854685785,0.851553059,0.923267068,0.90394524,0.89506521,0.825356968,0.9212613,0.854685785,0.808040909,0.799382879,0.949039652,0.691969048,0.991629939,0.966075766,0.897712896,0.957557709,0.842895029,0.888976427,0.897494484,0.734777747,0.897494484,0.89506521,0.88640718,0.982311511,0.990747541,0.764528758,0.957557709,0.782066819,0.93857736,0.897494484,0.88640718,0.947457391,0.268135041,0.306472349,0.966075766,0.964773451,0.755870728,0.820613556,0.982311511,0.93857736,0.712358578,0.738332667,0.392089746,0.923267068,0.91474901,0.990969541,0.666196464,0.803359029,0.964773451,0.648941938,0.923267068,0.755648727,0.799382879,0.686162487,0.9212613,0.781844818,0.931785125,0.982311511,0.837649671,0.974593824,0.89506521,0.691969048,0.947457391,0.906230953,0.973431481,0.938799361,0.854685785,0.729674637,0.769068388,0.743295804,0.717741632,0.808040909,-0.741968453,0.87774915,-1.395316714,0.177827841,-1.19485002,-0.156123691,-0.105015346,0.160791726,0.657678407,-0.096278877,0.721016607,0.799382879,0.632124235,0.642650336
2,0.89506521,0.572942095,0.417643918,0.668624426,0.828913201,0.889194838,0.91260327,0.964773451,0.990969541,0.931785125,0.834236999,0.912381269,0.990969541,0.683450991,0.8717219,0.773186788,0.666196464,0.572942095,0.983330293,0.721016607,0.709005163,0.880458369,0.790502848,0.923267068,0.71752322,0.25059698,0.657678407,0.816920939,0.306472349,0.703478547,0.931785125,0.820395144,0.825356968,0.897494484,0.024378198,0.511997785,0.717741632,0.90394524,0.990747541,0.485917794,0.075174329,0.468601734,0.983330293,0.860211089,0.668846427,0.700487106,0.477707143,0.877527149,0.520771915,0.880458369,-0.096278877,0.616454246,0.374835219,0.25925501,0.546968005,-0.141234375,-0.176088496,-0.524802687,0.033036228,-2.049534958,0.364039373,0.88640718,-0.236916706,0.685940486,0.743295804,0.906012541,-0.38742171,-0.950871176,-0.721591654,0.651308366,0.520771915,0.49496167,0.880458369,0.555626035,0.614869708,0.10946497,0.695042518,0.294109131,0.085206408,0.729674637,0.668846427,-1.766910183,-1.412632773,-0.430448821,0.781844818,0.940303183,0.808040909,-0.053988073,0.092210444,0.485695793,0.563324541,0.755648727,0.383353277,0.590258155,0.897494484,0.846167728,0.91474901,0.738332667,0.837431259,0.790502848,0.709005163,0.752032273,0.599138186,0.631905823,0.511891884,0.760550331,0.390235463,0.973431481,0.949039652,0.854685785,0.657678407,0.999627571,0.837649671,0.957339297,0.738332667,0.790502848,0.846167728,0.88662918,0.906230953,0.799382879,0.503479727,0.459721704,0.726259689,0.956115421,0.91260327,0.87774915,0.589315536,0.940303183,0.842895029,0.555404035,0.897494484,-0.713292008
2,0.999627571,0.943905379,0.841799493,0.939211124,0.811221852,0.884409173,0.999627571,0.638210321,0.837212847,0.76519476,0.750503391,0.712580578,0.689129696,0.841119023,0.808382499,0.899897013,0.768968773,0.839396964,0.755648727,0.953189475,0.907719253,0.520515842,0.433747614,0.948602828,0.91846201,0.633992306,0.845949316,0.944793382,0.78697815,0.703034545,0.373306337,0.815144933,0.932139338,0.870867126,0.8055989,0.834591906,0.863203843,0.863859078,0.807152905,0.995409557,0.863985102,0.961707532,0.991191542,0.743077392,0.987417529,0.951231404,0.94751077,0.971754471,0.85466107,0.902391235,0.937911358,0.901725233,0.928072126,0.89574719,0.90579413,0.97032347,0.862330196,0.935934948,0.755648727,0.968325463,0.698150528,0.901281231,0.861238137,0.981582999,0.82869479,0.989445821,0.883734545,0.92414731,0.940303183,0.925701316,0.757710978,0.99818229,0.879147899,0.940797368,0.947013389,0.824690966,0.986307525,0.918819292,0.723201925,0.910827264,0.725167631,0.8921792,0.433525613,0.932139338,0.962144355,0.855122609,0.98922741,0.837212847,0.994299553,0.808262909,0.992745547,0.89072372,0.953451412,0.975249059,0.917806775,0.875751143,0.936371772,0.863422254,0.94434938,0.974097483,0.834903001,0.882633167,0.812532322,0.478143967,0.636212314,0.894218308,0.926145317,0.937023355,0.770378858,0.91977248,0.611126227,0.84600304,0.680168466,0.853375315,0.951223769,0.83000526,0.956559422,0.933249342,0.748756097,0.73892757,0.913935275,0.511669883,0.964110061,0.515055549,0.968769465,0.439297633,0.734122512,0.7476567,0.863422254,0.829786848,0.884187172,0.91343854
2,0.990969541,0.947457391,0.990747541,0.923267068,0.85177506,0.990747541,0.957557709,0.94882124,0.949039652,0.99184835,0.999627571,0.973653481,0.966075766,0.974812236,0.92991933,0.938799361,0.947457391,0.974812236,0.940303183,0.940521594,0.930141331,0.940521594,0.938799361,0.973431481,0.966075766,0.964773451,0.91260327,0.983330293,0.906012541,0.940521594,0.99184835,0.947457391,0.9212613,0.949039652,0.923267068,0.982311511,0.999627571,0.93857736,0.999627571,0.94882124,0.966075766,0.95589342,0.947457391,0.973431481,0.974593824,0.990969541,0.964773451,0.966075766,0.973431481,0.9212613,0.999627571,0.957557709,0.914530599,0.964773451,0.966075766,0.99184835,0.897494484,0.990747541,0.90394524,0.94723539,0.966075766,0.983111881,0.888976427,0.973431481,0.966075766,0.964773451,0.973431481,0.964773451,0.982311511,0.88640718,0.99184835,0.906012541,0.897494484,0.964773451,0.966075766,0.93857736,0.956115421,0.837649671,0.983111881,0.868869119,0.990969541,0.906230953,0.90394524,0.91474901,0.773186788,0.94882124,0.834014998,0.957339297,0.93857736,0.947457391,0.957557709,0.777586445,0.949039652,0.88640718,0.982311511,0.949039652,0.949039652,0.983111881,0.91474901,0.9212613,0.982089511,0.957339297,0.982089511,0.923267068,0.956115421,0.956115421,0.966075766,0.982089511,0.973653481,0.956115421,0.94723539,0.957557709,0.906012541,0.973431481,0.956115421,0.964773451,0.91260327,0.983330293,0.964773451,0.863203843,0.91260327,0.957557709,0.990969541,0.90372324,0.94882124,0.966294178,0.906012541,0.999627571,0.906230953,0.86043309,0.888976427,0.825356968
2,0.974593824,0.966075766,0.983330293,0.973431481,0.991629939,0.982089511,0.973653481,0.940521594,0.999627571,0.966075766,0.956115421,0.923267068,0.964773451,0.990969541,0.973431481,0.973431481,0.966075766,0.964773451,0.974593824,0.999627571,0.973431481,0.991629939,0.932003537,0.90394524,0.999627571,0.964773451,0.990969541,0.957557709,0.990969541,0.964773451,0.999627571,0.957557709,0.99184835,0.956115421,0.982311511,0.966075766,0.940521594,0.982311511,0.957557709,0.949039652,0.983111881,0.912381269,0.983111881,0.964773451,0.940521594,0.974593824,0.99184835,0.89528721,0.940521594,0.99184835,0.973653481,0.92991933,0.974593824,0.92991933,0.966075766,0.99184835,0.964773451,0.999627571,0.990969541,0.99184835,0.93857736,0.991629939,0.982089511,0.940303183,0.990969541,0.966075766,0.990747541,0.973653481,0.957557709,0.974812236,0.990969541,0.94882124,0.964773451,0.974812236,0.966075766,0.990969541,0.91260327,0.99184835,0.956115421,0.974593824,0.99184835,0.999627571,0.990969541,0.983330293,0.99184835,0.974593824,0.91474901,0.966075766,0.888976427,0.760550331,0.854685785,0.88640718,0.982311511,0.668624426,0.599138186,0.546746005,0.956115421,0.888976427,0.674932933,0.755870728,0.837649671,0.88640718,0.86043309,0.760550331,0.734777747,0.957557709,0.769068388,0.940303183,0.974593824,0.956115421,0.957557709,0.999627571,0.94723539,0.990969541,0.983111881,0.964773451,0.94723539,0.999627571,0.991629939,0.877527149,0.999627571,0.90394524,0.983330293,0.938799361,0.983330293,0.990969541,0.940303183,0.829131613,0.89506521,0.931785125,0.86909112,0.973431481
2,0.906012541,0.956115421,0.99184835,0.990969541,0.974812236,0.974593824,0.964773451,0.897494484,0.92991933,0.940303183,0.90372324,0.966075766,0.99184835,0.990969541,0.974593824,0.990969541,0.999627571,0.99184835,0.990969541,0.94723539,0.957557709,0.90394524,0.888976427,0.91260327,0.863422254,0.87774915,0.974593824,0.956115421,0.990747541,0.990969541,0.99184835,0.966075766,0.956115421,0.99184835,0.931785125,0.983111881,0.983330293,0.99184835,0.956115421,0.931785125,0.9212613,0.923267068,0.9212613,0.949039652,0.947457391,0.956115421,0.940521594,0.87774915,0.897494484,0.92991933,0.906012541,0.94723539,0.990969541,0.964773451,0.897494484,0.90372324,0.906012541,0.93857736,0.91474901,0.930141331,0.94723539,0.880458369,0.88662918,0.92991933,0.820613556,0.947457391,0.8717219,0.90372324,0.99184835,0.846167728,0.914530599,0.888976427,0.860211089,0.738332667,0.751813862,0.87774915,0.746990697,0.931785125,0.703478547,0.794840972,0.87774915,0.87774915,0.931785125,0.808040909,0.790724849,0.494353823,0.623387766,0.631905823,0.90394524,0.803359029,0.674932933,0.957339297,0.794840972,0.880458369,0.983111881,0.957557709,0.949039652,0.863203843,0.94723539,0.660188397,0.846167728,0.990747541,0.834236999,0.983111881,0.990747541,0.851553059,0.8717219,0.956115421,0.816698938,0.89506521,0.9212613,0.999627571,0.86909112,0.888976427,0.92991933,0.931785125,0.999627571,0.957557709,0.842895029,0.92991933,0.860211089,0.648941938,0.871940312,0.89506521,0.973653481,0.846167728,0.87774915,0.888976427,0.820613556,0.990969541,0.957557709,0.906012541
2,0.983330293,0.966075766,0.974593824,0.990969541,0.816698938,0.923267068,0.9212613,0.940521594,0.86909112,0.983330293,0.931785125,0.974593824,0.949039652,0.94882124,0.966075766,0.906230953,0.964773451,0.990969541,0.923267068,0.91260327,0.897712896,0.88662918,0.983330293,0.90372324,0.983111881,0.983330293,0.964773451,0.999627571,0.956115421,0.94882124,0.834014998,0.880239957,0.983330293,0.842895029,0.940303183,0.983330293,0.964773451,0.897494484,0.964773451,0.99184835,0.966075766,0.93857736,0.91260327,0.87774915,0.803359029,0.811877087,0.764528758,0.931785125,0.786104503,0.932003537,0.734777747,0.820395144,0.459721704,0.581600125,0.703700548,0.642428336,0.306253937,0.059010317,0.751813862,0.057919803,0.657678407,-0.010697924,0.152055257,0.700487106,0.90372324,0.485917794,0.88640718,0.631905823,0.940521594,0.956115421,0.966075766,0.973431481,0.90394524,0.9212613,0.90372324,0.906012541,0.982089511,0.940303183,0.982311511,0.851553059,0.381355432,0.949039652,0.392089746,0.726259689,0.529429945,0.703478547,0.614651297,0.854904197,0.825578969,0.973431481,0.888976427,0.982311511,0.973431481,0.974593824,0.966075766,0.966294178,0.973653481,0.974812236,0.940303183,0.990969541,0.957557709,0.990969541,0.99184835,0.93857736,0.957339297,0.982089511,0.957557709,0.973653481,0.94723539,0.982311511,0.974812236,0.87774915,0.964773451,0.940303183,0.990969541,0.94723539,0.957557709,0.990969541,0.9212613,0.990969541,0.940303183,0.973431481,-0.798909405,-0.210868616,0.407477523,0.91474901,0.983330293,0.966075766,0.974593824,0.990969541,0.816698938,0.923267068
2,0.931785125,0.982089511,0.990969541,0.99184835,0.949039652,0.982311511,0.93857736,0.940303183,0.92991933,0.99184835,0.973653481,0.91474901,0.983330293,0.91260327,0.931785125,0.982311511,0.990747541,0.923267068,0.88640718,0.966075766,0.990969541,0.966075766,0.973431481,0.974593824,0.999627571,0.947457391,0.923267068,0.982089511,0.973653481,0.95589342,0.94882124,0.964773451,0.982089511,0.982311511,0.956115421,0.99184835,0.99184835,0.973653481,0.966075766,0.983330293,0.906230953,0.990969541,0.94882124,0.95589342,0.990969541,0.9212613,0.990969541,0.99184835,0.957557709,0.89528721,0.95589342,0.983111881,0.973431481,0.94882124,0.871940312,0.949039652,0.91260327,0.940303183,0.990747541,0.983111881,0.947457391,0.616454246,0.906230953,0.947457391,0.983330293,0.938799361,0.973431481,0.949039652,0.983111881,0.966075766,0.897712896,0.674714522,0.764528758,0.931785125,0.982089511,0.89506521,0.931785125,0.957557709,0.966075766,0.923267068,0.974593824,0.983330293,0.86909112,0.888976427,0.974593824,0.956115421,0.897712896,0.734777747,0.923267068,0.982311511,0.88640718,0.820395144,0.825356968,0.546746005,0.398893493,0.764528758,0.888976427,0.871940312,0.854685785,0.990969541,0.773186788,0.966075766,0.808040909,0.983330293,0.940303183,0.88640718,0.486443612,0.648941938,0.709223575,0.734777747,0.799382879,0.990969541,0.956115421,0.851553059,0.90372324,0.974593824,0.923267068,0.973431481,0.930141331,0.90372324,0.92991933,0.990969541,0.86043309,0.880458369,0.897712896,0.751813862,0.90372324,0.9212613,0.931785125,0.734777747,0.285673101,0.983330293
2,0.92991933,0.940303183,0.999627571,0.983111881,0.94723539,0.999627571,0.964773451,0.982311511,0.923267068,0.982089511,0.957339297,0.982089511,0.990969541,0.983330293,0.990969541,0.983111881,0.95589342,0.940303183,0.947457391,0.95589342,0.973653481,0.94723539,0.966075766,0.94882124,0.990747541,0.89528721,0.89506521,0.99184835,0.914530599,0.990747541,0.94882124,0.99184835,0.964773451,0.949039652,0.966075766,0.94882124,0.964773451,0.956115421,0.966294178,0.956115421,0.906012541,0.990969541,0.982089511,0.966075766,0.87774915,0.923267068,0.99184835,0.990969541,0.973431481,0.99184835,0.983111881,0.982089511,0.990969541,0.94882124,0.999627571,0.99184835,0.990969541,0.93857736,0.982311511,0.957557709,0.99184835,0.982089511,0.973653481,0.983330293,0.957557709,0.983111881,0.973431481,0.990969541,0.973431481,0.973653481,0.966294178,0.999627571,0.982311511,0.906012541,0.990747541,0.956115421,0.964773451,0.974593824,0.956115421,0.949039652,0.974593824,0.957557709,0.957557709,0.964773451,0.94882124,0.912381269,0.938799361,0.94723539,0.999627571,0.964773451,0.947457391,0.940303183,0.983330293,0.982311511,0.974812236,0.991629939,0.940521594,0.973431481,0.931785125,0.91260327,0.956115421,0.973431481,0.999627571,0.999627571,0.983111881,0.973431481,0.99184835,0.931785125,0.949039652,0.897494484,0.940303183,0.9212613,0.781844818,0.964773451,0.99184835,0.938799361,0.90372324,0.9212613,0.880458369,0.923267068,0.782066819,0.974812236,0.923267068,0.897494484,0.99184835,0.930141331,0.923267068,0.949039652,0.956115421,0.871940312,0.863203843,0.91474901
2,0.964773451,0.982089511,0.966075766,0.957557709,0.999627571,0.982311511,0.983330293,0.974593824,0.956115421,0.990969541,0.99184835,0.983330293,0.991629939,0.999627571,0.999627571,0.99184835,0.999627571,0.93857736,0.990969541,0.966075766,0.940303183,0.990747541,0.990969541,0.990969541,0.940521594,0.931785125,0.991629939,0.89506521,0.799382879,0.877527149,0.957339297,0.91474901,0.949039652,0.964773451,0.990969541,0.949039652,0.914530599,0.966075766,0.973431481,0.956115421,0.973431481,0.982311511,0.982089511,0.92991933,0.982311511,0.99184835,0.983111881,0.957557709,0.999627571,0.990747541,0.983111881,0.966075766,0.983330293,0.914530599,0.837649671,0.820395144,0.999627571,0.799160878,0.686162487,0.790724849,0.834236999,0.808040909,0.834014998,0.91260327,0.999627571,0.931785125,0.752032273,0.683232579,0.691969048,0.700487106,0.717741632,0.966075766,0.86909112,0.88640718,0.92991933,0.9212613,0.982311511,0.983330293,0.93857736,0.91260327,0.956115421,0.93857736,0.991629939,0.90372324,0.956115421,0.964773451,0.990969541,0.923267068,0.923267068,0.940303183,0.982089511,0.990969541,0.947457391,0.94723539,0.982311511,0.983330293,0.974593824,0.983330293,0.973653481,0.974812236,0.923267068,0.914530599,0.837649671,0.880458369,0.99184835,0.87774915,0.88640718,0.86909112,0.755648727,0.747212698,0.851553059,0.999627571,0.966075766,0.906230953,0.820395144,0.811877087,0.820395144,0.974593824,0.932003537,0.931785125,0.947457391,0.88640718,0.89506521,0.923267068,0.888976427,0.99184835,0.974593824,0.897494484,0.956115421,0.860211089,0.808040909,0.834236999
2,0.974593824,0.973431481,0.829131613,0.957339297,0.964773451,0.974812236,0.966075766,0.966075766,0.990969541,0.99184835,0.88640718,0.964773451,0.906012541,0.990969541,0.973431481,0.999627571,0.99184835,0.990969541,0.966075766,0.99184835,0.940303183,0.9212613,0.990747541,0.923267068,0.88640718,0.983111881,0.99184835,0.964773451,0.92991933,0.999627571,0.930141331,0.966075766,0.949039652,0.983330293,0.983111881,0.949039652,0.983111881,0.999627571,0.982089511,0.982311511,0.999627571,0.964773451,0.99184835,0.990969541,0.990969541,0.974812236,0.990969541,0.974593824,0.92991933,0.974593824,0.999627571,0.990747541,0.974593824,0.964773451,0.974593824,0.990969541,0.973431481,0.974593824,0.92991933,0.966075766,0.940521594,0.999627571,0.999627571,0.897494484,0.964773451,0.99184835,0.982311511,0.983330293,0.990969541,0.93857736,0.973653481,0.949039652,0.974593824,0.957557709,0.990969541,0.931785125,0.932003537,0.931785125,0.790724849,0.966075766,0.932003537,0.799382879,0.964773451,0.930141331,0.94723539,0.686162487,0.9212613,0.755870728,0.633770306,0.71752322,0.803359029,0.888976427,0.786322915,0.8717219,0.769068388,0.854685785,0.854685785,0.957557709,0.990969541,0.897712896,0.957557709,0.964773451,0.956115421,0.991629939,0.868869119,0.964773451,0.947457391,0.91260327,0.956115421,0.990747541,0.956115421,0.92991933,0.964773451,0.973653481,0.973431481,0.956115421,0.990969541,0.983330293,0.956115421,0.974593824,0.94723539,0.966075766,0.957557709,0.999627571,0.983111881,0.940521594,0.999627571,0.966075766,0.931785125,0.990969541,0.983330293,0.990969541
